,evolutionary_track,x,y,x2,xlog,ylog,xrange,yrange,xnormalization,ynormalization,kname,combination,mean_deviation,max_deviation,saveGPmodel,saveGPdata
76,m1.15_feh-3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[41176020.98204521, 5400326127.983864]","[4881.632540538052, 6622.967853694367]",True,True,constant + exponential,True,0.00010140990538415696,0.0006282450356475122,m1.15_feh-3.0_MLT1.9_fov0.018.gpdict,m1.15_feh-3.0_MLT1.9_fov0.018.gpdata
77,m0.93_feh-2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[81451893.55306712, 12835724654.300602]","[4765.953239605648, 5910.824189066184]",True,True,constant + exponential,True,4.8495089988417165e-05,0.00046811906503840817,m0.93_feh-2.0_MLT1.9_fov0.018.gpdict,m0.93_feh-2.0_MLT1.9_fov0.018.gpdata
78,m1.09_feh3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[66793414.70303928, 10149578799.216534]","[4682.122708774085, 5826.866728547042]",True,True,constant + exponential,True,0.00014861569039609416,0.004753371411356233,m1.09_feh3.0_MLT1.9_fov0.018.gpdict,m1.09_feh3.0_MLT1.9_fov0.018.gpdata
79,m1.12_feh1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[61906211.20356841, 8369853410.94905]","[4790.117674710944, 6055.1215910751735]",True,True,constant + exponential,True,0.00016596282764833132,0.0013611057968714313,m1.12_feh1.5_MLT1.9_fov0.018.gpdict,m1.12_feh1.5_MLT1.9_fov0.018.gpdata
80,m1.15_feh4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[60098728.58210046, 8688296992.398973]","[4679.762423319642, 5877.442844350204]",True,True,constant + exponential,True,0.00012133355942318388,0.0016344581181408913,m1.15_feh4.0_MLT1.9_fov0.018.gpdict,m1.15_feh4.0_MLT1.9_fov0.018.gpdata
81,m1.26_feh0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[39329084.83756446, 5052272702.691829]","[4885.3481742989115, 6511.00698876041]",True,True,constant + exponential,True,0.00012599642718264477,0.0026670277139400067,m1.26_feh0.5_MLT1.9_fov0.018.gpdict,m1.26_feh0.5_MLT1.9_fov0.018.gpdata
82,m1.19_feh1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[48256408.39979796, 6514605201.037429]","[4829.021761617943, 6267.9826406601815]",True,True,constant + exponential,True,0.00013155472109254723,0.0006229565661786118,m1.19_feh1.0_MLT1.9_fov0.018.gpdict,m1.19_feh1.0_MLT1.9_fov0.018.gpdata
83,m1.13_feh-1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[49884475.46672206, 6671440747.75829]","[4775.179494654041, 6311.337018956254]",True,True,constant + exponential,True,8.63025590345292e-05,0.0007017835498173142,m1.13_feh-1.0_MLT1.9_fov0.018.gpdict,m1.13_feh-1.0_MLT1.9_fov0.018.gpdata
84,m1.21_feh4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[53160448.84853047, 7198649227.97624]","[4707.764113795649, 6012.465480112789]",True,True,constant + exponential,True,0.0001379500317840142,0.0015679280371783122,m1.21_feh4.0_MLT1.9_fov0.018.gpdict,m1.21_feh4.0_MLT1.9_fov0.018.gpdata
85,m1.02_feh4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[86671256.02040634, 13516069567.480995]","[4617.509685584435, 5581.779078632174]",True,True,constant + exponential,True,0.00013614512636408272,0.0038306877377544124,m1.02_feh4.0_MLT1.9_fov0.018.gpdict,m1.02_feh4.0_MLT1.9_fov0.018.gpdata
86,m1.1600000000000001_feh4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[59514192.74189087, 8503544840.907535]","[4667.497698066107, 5864.294616796743]",True,True,constant + exponential,True,0.0001378072837851072,0.0015308176167416754,m1.1600000000000001_feh4.5_MLT1.9_fov0.018.gpdict,m1.1600000000000001_feh4.5_MLT1.9_fov0.018.gpdata
87,m1.12_feh3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[64032872.80790816, 9384879131.11485]","[4695.842229189484, 5853.822607781202]",True,True,constant + exponential,True,0.00015358779979200468,0.002486939139535904,m1.12_feh3.5_MLT1.9_fov0.018.gpdict,m1.12_feh3.5_MLT1.9_fov0.018.gpdata
88,m0.99_feh1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[84812390.92365202, 13252619570.69013]","[4724.099836857341, 5744.858101312801]",True,True,constant + exponential,True,4.741765042185721e-05,0.0005286445924492789,m0.99_feh1.5_MLT1.9_fov0.018.gpdict,m0.99_feh1.5_MLT1.9_fov0.018.gpdata
89,m1.07_feh-5.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[42146908.05360036, 5961140650.785985]","[5081.334329262915, 6763.573000890488]",True,True,constant + exponential,True,3.885757391511846e-05,0.00019661726538977575,m1.07_feh-5.5_MLT1.9_fov0.018.gpdict,m1.07_feh-5.5_MLT1.9_fov0.018.gpdata
90,m1.06_feh0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[68143678.42826566, 9498868518.243895]","[4800.3848031282705, 6029.021793322268]",True,True,constant + exponential,True,7.677463858598541e-05,0.0005978710358529593,m1.06_feh0.5_MLT1.9_fov0.018.gpdict,m1.06_feh0.5_MLT1.9_fov0.018.gpdata
91,m1.1_feh4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[68872158.48474135, 10237026750.042864]","[4660.890419651109, 5764.531448601601]",True,True,constant + exponential,True,0.00013387468973136967,0.0013099789730949274,m1.1_feh4.0_MLT1.9_fov0.018.gpdict,m1.1_feh4.0_MLT1.9_fov0.018.gpdata
92,m1.02_feh-3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[56769202.41578165, 8311497893.866855]","[4978.19812359424, 6345.930890504402]",True,True,constant + exponential,True,4.3876065320356334e-05,0.0005105155650165782,m1.02_feh-3.0_MLT1.9_fov0.018.gpdict,m1.02_feh-3.0_MLT1.9_fov0.018.gpdata
93,m1.26_feh4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[47693793.29896888, 6272252336.645856]","[4712.022716890928, 6087.339511278623]",True,True,constant + exponential,True,9.805344731355203e-05,0.0016874566749721653,m1.26_feh4.5_MLT1.9_fov0.018.gpdict,m1.26_feh4.5_MLT1.9_fov0.018.gpdata
94,m1.2_feh-0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[42755609.65602155, 5533698816.911158]","[4917.387456264272, 6501.034560952423]",True,True,constant + exponential,True,0.00014182629206995907,0.0029826498069274177,m1.2_feh-0.5_MLT1.9_fov0.018.gpdict,m1.2_feh-0.5_MLT1.9_fov0.018.gpdata
95,m1.21_feh1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[46890559.07870366, 6128540640.669433]","[4836.674608679815, 6315.5211387814015]",True,True,constant + exponential,True,0.00013903360715221828,0.002362957309738012,m1.21_feh1.0_MLT1.9_fov0.018.gpdict,m1.21_feh1.0_MLT1.9_fov0.018.gpdata
96,m1.2_feh4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[55648335.89353771, 7422352336.523648]","[4703.55007102492, 5990.051225340857]",True,True,constant + exponential,True,0.00018100642919478396,0.0016406552258476648,m1.2_feh4.0_MLT1.9_fov0.018.gpdict,m1.2_feh4.0_MLT1.9_fov0.018.gpdata
97,m1.0_feh-3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[61315086.37623428, 8940752422.989305]","[4975.666407185162, 6295.386492257652]",True,True,constant + exponential,True,5.573330935600525e-05,0.0005351882049924317,m1.0_feh-3.0_MLT1.9_fov0.018.gpdict,m1.0_feh-3.0_MLT1.9_fov0.018.gpdata
98,m1.28_feh3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[42881469.34495018, 5610847670.606063]","[4896.109338119439, 6334.792241124958]",True,True,constant + exponential,True,0.00021135444124388962,0.0033098710547184718,m1.28_feh3.0_MLT1.9_fov0.018.gpdict,m1.28_feh3.0_MLT1.9_fov0.018.gpdata
99,m1.02_feh1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[78191189.84084047, 11853222870.660269]","[4729.114702468264, 5817.545746944595]",True,True,constant + exponential,True,8.192148158098092e-05,0.0008315923801733849,m1.02_feh1.5_MLT1.9_fov0.018.gpdict,m1.02_feh1.5_MLT1.9_fov0.018.gpdata
100,m1.16_feh-3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[40264793.407754205, 5029605183.966747]","[5031.012861802882, 6788.516867588539]",True,True,constant + exponential,True,0.0002410519475323795,0.006934579553892983,m1.16_feh-3.5_MLT1.9_fov0.018.gpdict,m1.16_feh-3.5_MLT1.9_fov0.018.gpdata
101,m1.23_feh4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[51029717.93833498, 6855652021.342965]","[4696.0240610743185, 6020.550876880984]",True,True,constant + exponential,True,0.00015617026163869407,0.0020599748141999497,m1.23_feh4.5_MLT1.9_fov0.018.gpdict,m1.23_feh4.5_MLT1.9_fov0.018.gpdata
102,m1.02_feh-1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[64586356.40535248, 9681051370.596369]","[4859.82418663255, 6115.885840339]",True,True,constant + exponential,True,9.838616782271975e-05,0.0004190966769695992,m1.02_feh-1.0_MLT1.9_fov0.018.gpdict,m1.02_feh-1.0_MLT1.9_fov0.018.gpdata
103,m1.01_feh-1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[66682803.04362045, 10071905587.632809]","[4735.833587504427, 6009.374325515216]",True,True,constant + exponential,True,3.7154314961002744e-05,0.0002471049340216913,m1.01_feh-1.0_MLT1.9_fov0.018.gpdict,m1.01_feh-1.0_MLT1.9_fov0.018.gpdata
104,m1.11_feh4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[66579204.45241358, 9898107264.568409]","[4666.270518133732, 5787.244577046175]",True,True,constant + exponential,True,0.00010154708423012794,0.0010445484276657702,m1.11_feh4.0_MLT1.9_fov0.018.gpdict,m1.11_feh4.0_MLT1.9_fov0.018.gpdata
105,m1.12_feh2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[62995974.40687508, 8945638401.929773]","[4732.403524951287, 5948.439538435966]",True,True,constant + exponential,True,8.50239143414111e-05,0.0009749653524514512,m1.12_feh2.5_MLT1.9_fov0.018.gpdict,m1.12_feh2.5_MLT1.9_fov0.018.gpdata
106,m1.08_feh-4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[43444561.1417702, 6077735510.119182]","[5050.736976681576, 6687.731100927614]",True,True,constant + exponential,True,0.00013188787168408263,0.0033096723467592737,m1.08_feh-4.5_MLT1.9_fov0.018.gpdict,m1.08_feh-4.5_MLT1.9_fov0.018.gpdata
107,m1.27_feh1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[39724903.81951813, 5137933850.517053]","[4862.643212153661, 6459.961427649456]",True,True,constant + exponential,True,0.00014192320598959373,0.0016037545560079192,m1.27_feh1.0_MLT1.9_fov0.018.gpdict,m1.27_feh1.0_MLT1.9_fov0.018.gpdata
108,m0.9_feh-1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[94082800.40927804, 14885803551.61135]","[4857.991275875268, 5868.251647228104]",True,True,constant + exponential,True,9.456077416364851e-05,0.0011796395264576098,m0.9_feh-1.5_MLT1.9_fov0.018.gpdict,m0.9_feh-1.5_MLT1.9_fov0.018.gpdata
109,m1.29_feh2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[40386045.36338472, 5142553559.31646]","[4833.285002244048, 6400.42436793351]",True,True,constant + exponential,True,0.00016667916108025935,0.0008190849655380639,m1.29_feh2.0_MLT1.9_fov0.018.gpdict,m1.29_feh2.0_MLT1.9_fov0.018.gpdata
110,m1.17_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[48595095.05075102, 6322467879.275803]","[4876.440302618329, 6361.043610889906]",True,True,constant + exponential,True,0.00013154616326933476,0.0017914016885381967,m1.17_feh0.0_MLT1.9_fov0.018.gpdict,m1.17_feh0.0_MLT1.9_fov0.018.gpdata
111,m1.18_feh-5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[33552039.315500583, 4321115309.788197]","[5106.295884078201, 7063.749680236681]",True,True,constant + exponential,True,8.091542509424882e-05,0.000905313127635976,m1.18_feh-5.0_MLT1.9_fov0.018.gpdict,m1.18_feh-5.0_MLT1.9_fov0.018.gpdata
112,m1.29_feh0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[36625576.751406506, 4638476554.932317]","[4901.621064624783, 6586.28518470513]",True,True,constant + exponential,True,7.386213198516347e-05,0.0012263383536450512,m1.29_feh0.5_MLT1.9_fov0.018.gpdict,m1.29_feh0.5_MLT1.9_fov0.018.gpdata
113,m1.29_feh-3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[30609656.179736976, 3602069392.103305]","[4941.374022465936, 7090.243441878539]",True,True,constant + exponential,True,8.135333616314245e-05,0.0009334001751301058,m1.29_feh-3.0_MLT1.9_fov0.018.gpdict,m1.29_feh-3.0_MLT1.9_fov0.018.gpdata
114,m1.17_feh3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[57237979.20199326, 7992286372.34303]","[4711.3592167131565, 5967.338955264789]",True,True,constant + exponential,True,9.902982216384956e-05,0.0016165999760835437,m1.17_feh3.5_MLT1.9_fov0.018.gpdict,m1.17_feh3.5_MLT1.9_fov0.018.gpdata
115,m1.06_feh-2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[56322648.981168, 7851513874.924371]","[4937.640068178932, 6313.746399922219]",True,True,constant + exponential,True,4.145348522739809e-05,0.00023099837402851264,m1.06_feh-2.0_MLT1.9_fov0.018.gpdict,m1.06_feh-2.0_MLT1.9_fov0.018.gpdata
116,m0.93_feh3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[108007483.6171634, 18374566290.571087]","[4651.775523237443, 5459.232320186532]",True,True,constant + exponential,True,5.2666368300259424e-05,0.0006400409103455296,m0.93_feh3.0_MLT1.9_fov0.018.gpdict,m0.93_feh3.0_MLT1.9_fov0.018.gpdata
117,m1.08_feh-1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[55045885.63230812, 7555749345.941978]","[4909.942409672241, 6315.050740708396]",True,True,constant + exponential,True,5.1278636308952644e-05,0.00037472619277600927,m1.08_feh-1.5_MLT1.9_fov0.018.gpdict,m1.08_feh-1.5_MLT1.9_fov0.018.gpdata
118,m1.19_feh-2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[37811476.95744509, 4977825312.798106]","[5002.253218340196, 6715.230258612823]",True,True,constant + exponential,True,9.250054882937142e-05,0.001550976762725309,m1.19_feh-2.5_MLT1.9_fov0.018.gpdict,m1.19_feh-2.5_MLT1.9_fov0.018.gpdata
119,m1.23_feh-4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[32961365.88060145, 3961909280.426776]","[4959.166040191802, 7056.791475409622]",True,True,constant + exponential,True,0.00016439191025124843,0.004336062472719782,m1.23_feh-4.0_MLT1.9_fov0.018.gpdict,m1.23_feh-4.0_MLT1.9_fov0.018.gpdata
120,m1.06_feh-3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[49960110.60430658, 6931422467.531544]","[5006.821510183755, 6514.255559502078]",True,True,constant + exponential,True,6.952330645346996e-05,0.0010129696436506075,m1.06_feh-3.5_MLT1.9_fov0.018.gpdict,m1.06_feh-3.5_MLT1.9_fov0.018.gpdata
121,m1.14_feh-0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[49021086.3619946, 6680395886.569647]","[4883.729868583717, 6351.59319399433]",True,True,constant + exponential,True,0.00018974259823570364,0.001679741124767986,m1.14_feh-0.5_MLT1.9_fov0.018.gpdict,m1.14_feh-0.5_MLT1.9_fov0.018.gpdata
122,m1.15_feh0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[50836152.35647442, 7049815098.8649235]","[4840.748013114533, 6243.493248747339]",True,True,constant + exponential,True,0.0001112782689452058,0.0015086242419384277,m1.15_feh0.5_MLT1.9_fov0.018.gpdict,m1.15_feh0.5_MLT1.9_fov0.018.gpdata
123,m1.05_feh2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[73939152.46846849, 10972237507.522915]","[4708.359741658118, 5838.7350817363]",True,True,constant + exponential,True,0.00015814376727901075,0.0008681279241660178,m1.05_feh2.0_MLT1.9_fov0.018.gpdict,m1.05_feh2.0_MLT1.9_fov0.018.gpdata
124,m1.26_feh3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[45696096.53529286, 5935651533.426229]","[4892.496271465836, 6290.3373745530525]",True,True,constant + exponential,True,0.00015411599097207734,0.003299060409895138,m1.26_feh3.0_MLT1.9_fov0.018.gpdict,m1.26_feh3.0_MLT1.9_fov0.018.gpdata
125,m0.93_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[89456178.30077486, 14793954707.513632]","[4784.8067686373915, 5774.597038869775]",True,True,constant + exponential,True,6.03623317651145e-05,0.0008822541369585268,m0.93_feh0.0_MLT1.9_fov0.018.gpdict,m0.93_feh0.0_MLT1.9_fov0.018.gpdata
126,m1.25_feh2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[45336825.0959096, 5968489742.694442]","[4789.081728924514, 6247.457375091765]",True,True,constant + exponential,True,0.0002082590616890361,0.00134285197041073,m1.25_feh2.5_MLT1.9_fov0.018.gpdict,m1.25_feh2.5_MLT1.9_fov0.018.gpdata
127,m1.21_feh-4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[32815325.44275163, 4062064910.737416]","[5100.858590600446, 7102.117150456455]",True,True,constant + exponential,True,9.133566141242948e-05,0.0020030028644838493,m1.21_feh-4.5_MLT1.9_fov0.018.gpdict,m1.21_feh-4.5_MLT1.9_fov0.018.gpdata
128,m1.08_feh3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[69672257.41521952, 10700289380.790472]","[4656.337196731023, 5762.177954404028]",True,True,constant + exponential,True,0.00021498458798476777,0.0006917123826553073,m1.08_feh3.5_MLT1.9_fov0.018.gpdict,m1.08_feh3.5_MLT1.9_fov0.018.gpdata
129,m1.03_feh-2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[61857434.01777092, 8761108283.701544]","[4796.22744543006, 6162.4621615415]",True,True,constant + exponential,True,3.883367173071852e-05,0.0002484478387512479,m1.03_feh-2.0_MLT1.9_fov0.018.gpdict,m1.03_feh-2.0_MLT1.9_fov0.018.gpdata
130,m1.04_feh-1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[63088974.10604433, 8698458997.840961]","[4897.263997127321, 6216.67618154956]",True,True,constant + exponential,True,4.336112051620358e-05,0.00023286453424126163,m1.04_feh-1.5_MLT1.9_fov0.018.gpdict,m1.04_feh-1.5_MLT1.9_fov0.018.gpdata
131,m1.29_feh1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[38925281.62911728, 4847352100.851267]","[4878.050270830525, 6508.952082808825]",True,True,constant + exponential,True,9.212241429571343e-05,0.0015243566398525088,m1.29_feh1.0_MLT1.9_fov0.018.gpdict,m1.29_feh1.0_MLT1.9_fov0.018.gpdata
132,m1.17_feh1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[53604782.98125337, 7134960653.372834]","[4799.7803713445865, 6171.8230667593725]",True,True,constant + exponential,True,0.0001379860420621629,0.0008747510719561147,m1.17_feh1.5_MLT1.9_fov0.018.gpdict,m1.17_feh1.5_MLT1.9_fov0.018.gpdata
133,m0.9400000000000001_feh4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[104199223.96063578, 18484428011.90333]","[4590.4412168499075, 5379.7902601244705]",True,True,constant + exponential,True,7.886549409746884e-05,0.0007270517770167073,m0.9400000000000001_feh4.5_MLT1.9_fov0.018.gpdict,m0.9400000000000001_feh4.5_MLT1.9_fov0.018.gpdata
134,m1.23_feh-2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[35584538.727523744, 4422512402.328575]","[5020.618593288539, 6828.859586405465]",True,True,constant + exponential,True,0.00011151905353517606,0.0022389448704523973,m1.23_feh-2.5_MLT1.9_fov0.018.gpdict,m1.23_feh-2.5_MLT1.9_fov0.018.gpdata
135,m1.03_feh-1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[59751261.58535372, 9012311857.090782]","[4899.343133476679, 6192.199582649878]",True,True,constant + exponential,True,7.433148231108208e-05,0.0009824703291806403,m1.03_feh-1.5_MLT1.9_fov0.018.gpdict,m1.03_feh-1.5_MLT1.9_fov0.018.gpdata
136,m1.06_feh3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[72722654.89382134, 11194715423.400951]","[4792.899144264595, 5838.466290735678]",True,True,constant + exponential,True,7.37838823138594e-05,0.001430407913871723,m1.06_feh3.0_MLT1.9_fov0.018.gpdict,m1.06_feh3.0_MLT1.9_fov0.018.gpdata
137,m1.06_feh1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[67779041.7172821, 10264819592.300442]","[4732.485137560207, 5913.425945147479]",True,True,constant + exponential,True,5.819345665407658e-05,0.0006701700212653483,m1.06_feh1.5_MLT1.9_fov0.018.gpdict,m1.06_feh1.5_MLT1.9_fov0.018.gpdata
138,m1.11_feh3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[64861978.10095862, 9480205593.385157]","[4681.9316295493845, 5873.012312434759]",True,True,constant + exponential,True,0.00010040856939908278,0.0007587549990705211,m1.11_feh3.0_MLT1.9_fov0.018.gpdict,m1.11_feh3.0_MLT1.9_fov0.018.gpdata
139,m0.93_feh1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[91124753.39470974, 16248763749.5377]","[4737.42210571504, 5646.25605250138]",True,True,constant + exponential,True,5.12803264378863e-05,0.0003389837638257953,m0.93_feh1.0_MLT1.9_fov0.018.gpdict,m0.93_feh1.0_MLT1.9_fov0.018.gpdata
140,m1.17_feh-2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[39573716.83990301, 5291714249.392337]","[4992.003165774397, 6660.615430660154]",True,True,constant + exponential,True,9.246342482036435e-05,0.0013241208325911469,m1.17_feh-2.5_MLT1.9_fov0.018.gpdict,m1.17_feh-2.5_MLT1.9_fov0.018.gpdata
141,m1.05_feh1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[67050544.01939949, 10337742459.686712]","[4754.1334896348, 5937.396510283721]",True,True,constant + exponential,True,9.637165947137515e-05,0.0020549756908533334,m1.05_feh1.0_MLT1.9_fov0.018.gpdict,m1.05_feh1.0_MLT1.9_fov0.018.gpdata
142,m1.15_feh-4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[40483908.726962976, 5025582156.516859]","[4918.172298096097, 6773.0867902711325]",True,True,constant + exponential,True,7.965783107261062e-05,0.0009611488377203603,m1.15_feh-4.0_MLT1.9_fov0.018.gpdict,m1.15_feh-4.0_MLT1.9_fov0.018.gpdata
143,m1.16_feh-1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[47154127.15245721, 6044928280.930684]","[4913.38596254496, 6460.515233646242]",True,True,constant + exponential,True,7.969991308904964e-05,0.0007897660219688962,m1.16_feh-1.0_MLT1.9_fov0.018.gpdict,m1.16_feh-1.0_MLT1.9_fov0.018.gpdata
144,m1.16_feh-4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[34415408.00708991, 4713718795.490345]","[5077.4584931084755, 6928.167154274455]",True,True,constant + exponential,True,0.00010531662735817289,0.0009515502018343502,m1.16_feh-4.5_MLT1.9_fov0.018.gpdict,m1.16_feh-4.5_MLT1.9_fov0.018.gpdata
